date,channel,campaign_type,campaign_name,campaign_id,spend,revenue,clicks,impressions,conversions,roas
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,1.427249,87.0142,6.0,1184.0,0.870142,60.96637657479529
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,18.886696,87.4545168,55.0,5058.0,4.002621,4.6304825788480946
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,10.497901,0.0,51.0,8786.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,26.915076,202.8054,87.0,6672.0,4.904108,7.535011233109652
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,10.009108,64.0,76.0,1550.0,1.0,6.394176184331311
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,28.507084,0.0,87.0,14054.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,12.613293,160.0,27.0,545.0,3.0,12.68502999177138
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,2.819982,0.0,7.0,1522.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_13,21269832716,9.226281,63.69,35.0,1896.0,1.0,6.903106462939943
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,8.781102,0.0,24.0,1137.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,1.922502,230.0,26.0,95.0,3.0,119.63576630869565
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_17,21560247115,0.131149,0.0,0.0,5.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,0.12447,0.0,4.0,26.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,12.053099,0.0,52.0,9929.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,4.910657,0.0,11.0,1353.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_24,22211017642,26.752207,0.0,42.0,5833.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,20.466505,0.0,45.0,4777.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,16.951051,0.0,20.0,1961.0,0.0,0.0
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,21.40779,40.0,28.0,1946.0,1.0,1.8684787173267303
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,26.403841,186.2,37.0,1798.0,3.0,7.052004289830407
2025-02-14,Google Ads,Performance Max,Pmax_NTM_Campaign_46,22211017648,12.288539,34.333299,20.0,1615.0,0.333333,2.7939284727012703
2025-02-14,Google Ads,Search,Search_NTM_Campaign_03,21587818996,9.106995,113.28038,36.0,585.0,1.880375,12.438831908878834
2025-02-14,Google Ads,Search,Search_NTM_Campaign_04,21697189844,6.23,0.0,3.0,30.0,0.0,0.0
2025-02-14,Google Ads,Search,Search_NTM_Campaign_05,21700991485,1.13,0.0,2.0,92.0,0.0,0.0
2025-02-14,Google Ads,Search,Search_NTM_Campaign_12,22233923036,102.29,6.0,91.0,1295.0,6.0,0.05865676019161208
2025-02-14,Google Ads,Search,Search_TM_Campaign_01,9988712287,307.541406,2751.4788181000004,773.0,3453.0,34.72415,8.946693890383008
2025-02-14,Google Ads,Search,Search_TM_Campaign_02,21567626631,7.816737,132.0,53.0,288.0,2.0,16.886841657842652
2025-02-14,Google Ads,Search,Search_TM_Campaign_03,21577977814,10.124687,98.0,79.0,264.0,2.0,9.679311567853901
2025-02-14,Google Ads,Video,Video_Campaign_01,21956274883,1.189163,0.0,0.0,20.0,0.0,0.0
2025-02-14,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,24.36,1947.24,249.0,4972.0,0.0,79.93596059113301
2025-02-14,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,25.92,799.51,63.0,1649.0,0.0,30.84529320987654
2025-02-14,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,23.85,1459.97,67.0,1691.0,0.0,61.2146750524109
2025-02-14,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,30.430001,399.38,180.0,4275.0,0.0,13.124547711976742
2025-02-14,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,29.25,2267.85,251.0,5997.0,0.0,77.53333333333333
2025-02-14,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,21.01,588.04,66.0,1810.0,0.0,27.988576868158017
2025-02-14,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,19.22,743.13,89.0,2120.0,0.0,38.664412070759624
2025-02-14,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,2.59,65.79,6.0,18.0,1.0,25.401544401544406
2025-02-14,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,33.71,399.32,50.0,160.0,6.0,11.845743102936813
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,27.164328,93.1417728,104.0,12252.0,3.597694,3.4288266877060236
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,2.290742,0.0,12.0,1343.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,11.288482,470.014048,71.0,8085.0,8.49106,41.636603398047676
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,10.02622,0.0,36.0,6526.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,50.365007,201.8098456,122.0,12796.0,8.118256,4.006945647798679
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,10.33155,20.8,89.0,779.0,1.0,2.013250673906626
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,42.820082,460.156101,120.0,13752.0,5.836467,10.746268561559503
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,7.141275,0.0,7.0,210.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,3.106168,0.0,8.0,1992.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_13,21269832716,9.750795,0.0,28.0,1813.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,41.817636,809.3034,116.0,10292.0,6.399655,19.353159992114332
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,2.179914,251.0,16.0,89.0,2.0,115.1421569841746
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_17,21560247115,0.233085,0.0,4.0,188.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,8.56641,115.0,28.0,188.0,1.0,13.424526727065365
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,10.124513,0.0,46.0,8452.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,12.62,0.0,32.0,2393.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_24,22211017642,23.069217,0.0,25.0,3567.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,28.778187,0.0,53.0,6531.0,0.0,0.0
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,19.144696,267.0,26.0,2348.0,2.0,13.946421504943197
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,20.306016,193.5,47.0,4723.0,3.0,9.529195682698171
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,39.34962,62.0,40.0,2578.0,1.0,1.5756187734468592
2025-02-15,Google Ads,Performance Max,Pmax_NTM_Campaign_46,22211017648,30.303896,107.1,38.0,2735.0,1.0,3.5341990350019676
2025-02-15,Google Ads,Search,Search_NTM_Campaign_03,21587818996,9.999694,153.0,52.0,988.0,1.5,15.300468194326747
2025-02-15,Google Ads,Search,Search_NTM_Campaign_04,21697189844,0.0,0.0,0.0,22.0,0.0,0.0
2025-02-15,Google Ads,Search,Search_NTM_Campaign_05,21700991485,0.0,0.0,0.0,84.0,0.0,0.0
2025-02-15,Google Ads,Search,Search_NTM_Campaign_12,22233923036,90.71,8.0,90.0,1232.0,8.0,0.08819314298313306
2025-02-15,Google Ads,Search,Search_TM_Campaign_01,9988712287,252.873416,2045.080988,774.0,3775.0,39.435522000000006,8.087370433592751
2025-02-15,Google Ads,Search,Search_TM_Campaign_02,21567626631,12.479637,78.0,56.0,346.0,1.5,6.250181796153205
2025-02-15,Google Ads,Search,Search_TM_Campaign_03,21577977814,11.406805,48.4966,81.0,300.0,0.600345,4.2515498423967095
2025-02-15,Google Ads,Video,Video_Campaign_01,21956274883,1.080386,0.0,0.0,56.0,0.0,0.0
2025-02-15,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,23.5,902.54,301.0,4925.0,0.0,38.40595744680851
2025-02-15,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,21.53,460.31,96.0,2173.0,0.0,21.379934974454248
2025-02-15,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,22.31,279.88,118.0,2517.0,0.0,12.545047064096819
2025-02-15,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,28.46,425.62,261.0,5210.0,0.0,14.955024595924105
2025-02-15,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,28.47,790.21,299.0,6004.0,0.0,27.755883386020376
2025-02-15,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,17.43,72.36,78.0,1877.0,0.0,4.151462994836489
2025-02-15,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,19.05,104.99,125.0,2661.0,0.0,5.511286089238845
2025-02-15,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.96,0.0,6.0,23.0,0.0,0.0
2025-02-15,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,24.65,0.0,30.0,116.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,34.760928,1032.4890452,106.0,12061.0,10.793754,29.70257425808655
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,1.65,82.0,10.0,1757.0,3.0,49.6969696969697
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,17.362079,915.2054404,73.0,10089.0,8.327182,52.71289460208077
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,6.950237,165.27145,31.0,5336.0,2.830858,23.779253858537484
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,44.827339,316.6,163.0,15731.0,10.0,7.0626543324376225
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,10.434119,0.0,67.0,1539.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,30.103743,575.5381,96.0,13582.0,7.497524,19.11848968415655
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,14.433944,336.664323,44.0,743.0,4.005401,23.324485878565138
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,1.47,0.0,6.0,1420.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_13,21269832716,10.002073,330.01669123,22.0,1633.0,2.666667,32.99482929488717
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,51.910638,722.819112,107.0,9527.0,10.967454,13.924296441896939
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,4.402109,0.0,10.0,41.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_17,21560247115,1.171113,0.0,4.0,157.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,19.677244,0.0,20.0,111.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,8.379178,0.0,56.0,9213.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,13.30023,0.0,36.0,4092.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_24,22211017642,23.976771,0.0,40.0,4684.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,22.259696,248.0,31.0,4421.0,2.0,11.141212350788617
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,21.129626,0.0,20.0,2026.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,18.883584,0.0,52.0,3417.0,0.0,0.0
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,14.316421,278.6,18.0,757.0,5.5,19.460170946355937
2025-02-16,Google Ads,Performance Max,Pmax_NTM_Campaign_46,22211017648,21.497473,0.0,28.0,2849.0,0.0,0.0
2025-02-16,Google Ads,Search,Search_NTM_Campaign_03,21587818996,9.567054,36.5,30.0,937.0,0.5,3.81517654232954
2025-02-16,Google Ads,Search,Search_NTM_Campaign_04,21697189844,0.89,0.0,2.0,39.0,0.0,0.0
2025-02-16,Google Ads,Search,Search_NTM_Campaign_05,21700991485,0.01,0.0,1.0,143.0,0.0,0.0
2025-02-16,Google Ads,Search,Search_NTM_Campaign_12,22233923036,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,Google Ads,Search,Search_TM_Campaign_01,9988712287,338.115645,2622.1990788,778.0,4776.0,43.955034,7.755331992401594
2025-02-16,Google Ads,Search,Search_TM_Campaign_02,21567626631,5.199014,222.22375,41.0,377.0,2.50095,42.74344135253338
2025-02-16,Google Ads,Search,Search_TM_Campaign_03,21577977814,10.113137,75.0,73.0,281.0,1.0,7.4160965089269535
2025-02-16,Google Ads,Video,Video_Campaign_01,21956274883,1.064102,0.0,0.0,64.0,0.0,0.0
2025-02-16,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,23.85,642.65,244.0,4738.0,0.0,26.945492662473793
2025-02-16,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,26.01,104.99,125.0,2628.0,0.0,4.036524413687043
2025-02-16,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,25.26,578.57,161.0,3036.0,0.0,22.904592240696754
2025-02-16,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,29.78,160.99,227.0,5153.0,0.0,5.405977165883143
2025-02-16,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,28.8,332.25,260.0,5626.0,0.0,11.536458333333334
2025-02-16,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,21.0,204.29,96.0,1953.0,0.0,9.728095238095237
2025-02-16,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,20.04,316.46,198.0,3007.0,0.0,15.791417165668662
2025-02-16,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.12,0.0,2.0,5.0,0.0,0.0
2025-02-16,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,31.32,43.71,40.0,140.0,1.0,1.3955938697318009
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,42.501206,343.6110872,135.0,10287.0,8.389244,8.084737341335678
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,1.819866,0.0,7.0,2256.0,0.0,0.0
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,54.226693,746.0,150.0,14576.0,10.5,13.75706241204862
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,12.124207,95.6,50.0,7141.0,2.0,7.88505178111855
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,41.806288,379.829984,148.0,15430.0,11.996249,9.085474988834216
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,9.825643,62.1,54.0,1262.0,1.0,6.320197059876896
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,45.050679,343.267956,142.0,18095.0,7.053407,7.619595611422416
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,8.455667,50.0,32.0,491.0,1.0,5.913194074459176
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,3.21215,0.0,12.0,1512.0,0.0,0.0
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_13,21269832716,10.310998,133.69,31.0,1759.0,1.0,12.96576723223106
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,31.525763,546.8,90.0,9695.0,5.0,17.34454452379154
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,0.553374,436.754468,13.0,63.0,2.0052760000000003,789.2572979576199
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_17,21560247115,10.38137,142.0,8.0,303.0,1.0,13.678348811380385
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,10.050661,35.0,38.0,173.0,1.0,3.4823580260044587
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,10.954166,95.9971331,44.0,9477.0,2.994559,8.76352732832422
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,6.78503,148.0,15.0,1351.0,1.0,21.812725956996506
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_24,22211017642,18.529931,0.0,27.0,3563.0,0.0,0.0
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,20.061237,416.0,23.0,2060.0,2.0,20.736507923215306
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,18.4963,0.0,17.0,2342.0,0.0,0.0
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,20.987994,36.0,39.0,4016.0,1.0,1.715266356565568
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,0.009149,0.0,0.0,60.0,0.0,0.0
2025-02-17,Google Ads,Performance Max,Pmax_NTM_Campaign_46,22211017648,21.41338,70.83776,38.0,2971.0,1.173648,3.308107360911729
2025-02-17,Google Ads,Search,Search_NTM_Campaign_03,21587818996,9.335825,250.0,68.0,1585.0,1.0,26.77856536513913
2025-02-17,Google Ads,Search,Search_NTM_Campaign_04,21697189844,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-17,Google Ads,Search,Search_NTM_Campaign_05,21700991485,0.43,0.0,1.0,135.0,0.0,0.0
2025-02-17,Google Ads,Search,Search_NTM_Campaign_12,22233923036,188.14,14.0,328.0,3801.0,14.0,0.0744126714149038
2025-02-17,Google Ads,Search,Search_TM_Campaign_01,9988712287,328.29168,1183.0900752,629.0,3792.0,21.488091,3.6037772117770395
2025-02-17,Google Ads,Search,Search_TM_Campaign_02,21567626631,19.998836,0.0,61.0,341.0,0.0,0.0
2025-02-17,Google Ads,Search,Search_TM_Campaign_03,21577977814,9.664703,233.003356,67.0,234.0,2.07175,24.108692838258975
2025-02-17,Google Ads,Video,Video_Campaign_01,21956274883,0.944064,0.0,3.0,83.0,0.0,0.0
2025-02-17,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,6.21,147.98,45.0,1676.0,0.0,23.829307568438
2025-02-17,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_01,120216797418540533,25.32,72.99,85.0,2176.0,0.0,2.8827014218009475
2025-02-17,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_02,120216797384630533,25.34,331.49,113.0,3132.0,0.0,13.081689029202842
2025-02-17,Meta Ads,Meta Ads Unknown,Prospecting_DPA_Campaign_04,120214631839140533,31.1,164.82,260.0,4550.0,0.0,5.299678456591639
2025-02-17,Meta Ads,Meta Ads Unknown,Remarketing_Brand_Campaign_03,120214824667330533,8.63,533.39,56.0,1533.0,0.0,61.806488991888756
2025-02-17,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_02,120215116515630533,20.27,0.0,89.0,2092.0,0.0,0.0
2025-02-17,Meta Ads,Meta Ads Unknown,Remarketing_DPA_Campaign_03,120214632085450533,20.529999,561.82,173.0,3380.0,0.0,27.36580747032672
2025-02-17,Microsoft Ads,Search,Search_TM_Campaign_02,566560838,0.25,0.0,3.0,9.0,0.0,0.0
2025-02-17,Microsoft Ads,Search,Search_TM_Campaign_03,569378946,55.27,0.0,56.0,189.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_01,21802413978,24.231445,152.0,51.0,4888.0,4.5,6.272840930452146
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_02,21777702230,1.547125,0.0,16.0,2088.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_03,21802413975,8.598077,52.0,22.0,3188.0,2.0,6.047863958417679
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_04,21783084650,8.015046,60.0,25.0,3927.0,1.0,7.485920854353175
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_06,21784340082,25.62673,228.0,60.0,6015.0,2.0,8.896960322288486
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_09,21794370952,6.655446,135.5,56.0,838.0,1.0,20.359266681752057
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,34.497031,0.0,119.0,17484.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,6.338242,226.0,26.0,624.0,4.0,35.656574804180714
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_12,21263646438,1.824259,0.0,6.0,2131.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_13,21269832716,8.211111,535.89,37.0,2295.0,4.0,65.26400629585935
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_14,21551974931,9.610341,16.0,37.0,2967.0,1.0,1.6648732859739317
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_16,21560212684,3.265527,200.152087,16.0,158.0,1.455609,61.29243059389801
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_17,21560247115,2.812968,0.0,3.0,115.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_18,21638781593,9.938632,107.0,26.0,176.0,2.0,10.766069213549711
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_19,21663737223,10.020282,252.2669,38.0,8995.0,6.995338,25.17562878968875
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_20,21776623830,7.650982,679.824569,32.0,2789.0,2.994731,88.85455082759312
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_24,22211017642,17.501806,0.0,24.0,2973.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_25,22211017645,21.360844,125.0,27.0,2679.0,3.0,5.8518287011505725
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_26,22211017651,21.529132,419.0,35.0,2870.0,3.0,19.462001533549984
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_27,22211017654,20.686672,0.0,29.0,2529.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_28,22227081821,30.142994,0.0,31.0,2853.0,0.0,0.0
2025-02-18,Google Ads,Performance Max,Pmax_NTM_Campaign_46,22211017648,8.892803,0.0,12.0,2036.0,0.0,0.0
2025-02-18,Google Ads,Search,Search_NTM_Campaign_03,21587818996,9.71,2331.5214544,5.0,132.0,16.305707,240.11549478887744
2025-02-18,Google Ads,Search,Search_NTM_Campaign_04,21697189844,1.09,0.0,1.0,34.0,0.0,0.0
2025-02-18,Google Ads,Search,Search_NTM_Campaign_05,21700991485,0.0,0.0,0.0,133.0,0.0,0.0
2025-02-18,Google Ads,Search,Search_NTM_Campaign_12,22233923036,124.61,39.0,195.0,2840.0,39.0,0.3129764866383115
2025-02-18,Google Ads,Search,Search_TM_Campaign_01,9988712287,391.148082,3167.584149,667.0,3571.0,38.368486,8.098171241959458
2025-02-18,Google Ads,Search,Search_TM_Campaign_02,21567626631,11.049121,0.0,55.0,343.0,0.0,0.0
2025-02-18,Google Ads,Search,Search_TM_Campaign_03,21577977814,9.956183,0.0,68.0,264.0,0.0,0.0
2025-02-18,Google Ads,Video,Video_Campaign_01,21956274883,1.274867,0.0,0.0,73.0,0.0,0.0
2025-02-18,Meta Ads,Meta Ads Unknown,Prospecting_Brand_Campaign_02,120214873996970533,29.7,345.6,133.0,4645.0,0.0,11.636363636363637
